Timestamp|Value|Channel
08:03:53|1|channel 1
08:03:54|1|channel 1
08:03:55|1|channel 1
08:03:56|1|channel 1
08:03:57|1|channel 1
08:03:58|1|channel 1
08:03:59|1|channel 1
08:04:00|1|channel 1
08:04:01|1|channel 1
08:04:02|1|channel 1
08:04:03|1|channel 1
08:04:04|1|channel 1
08:04:05|1|channel 1
08:04:06|1|channel 1
08:04:07|1|channel 1
08:04:08|1|channel 1
08:04:09|1|channel 1
08:04:10|1|channel 1
08:04:11|1|channel 1
08:04:12|1|channel 1
08:04:13|1|channel 1
08:04:14|1|channel 1
08:04:15|1|channel 1
08:04:16|1|channel 1
08:04:17|1|channel 1
08:04:18|1|channel 1
08:04:19|1|channel 1
08:04:20|1|channel 1
08:04:21|1|channel 1
08:04:22|1|channel 1
08:04:23|1|channel 1
08:04:24|1|channel 1
08:04:25|1|channel 1
08:04:26|1|channel 1
08:04:27|1|channel 1
08:04:28|1|channel 1
08:04:29|1|channel 1
08:04:30|1|channel 1
08:04:31|1|channel 1
08:04:32|1|channel 1
08:04:33|1|channel 1
08:04:34|2|channel 1
08:04:35|2|channel 1
08:04:36|2|channel 1
08:04:37|2|channel 1
08:04:38|2|channel 1
08:04:39|2|channel 1
08:04:40|2|channel 1
08:04:41|2|channel 1
08:04:42|2|channel 1
08:04:43|2|channel 1
08:04:44|2|channel 1
08:04:45|2|channel 1
08:04:46|2|channel 1
08:04:47|2|channel 1
08:04:48|2|channel 1
08:04:49|2|channel 1
08:04:50|2|channel 1
08:04:51|2|channel 1
08:04:52|2|channel 1
08:04:53|2|channel 1
08:04:54|2|channel 1
08:04:55|2|channel 1
08:04:56|2|channel 1
08:04:57|2|channel 1
08:04:58|2|channel 1
08:04:59|2|channel 1
08:05:00|2|channel 1
08:05:01|2|channel 1
08:05:02|2|channel 1
08:05:03|2|channel 1
08:05:04|2|channel 1
08:05:05|2|channel 1
08:05:06|2|channel 1
08:05:07|2|channel 1
08:05:08|2|channel 1
08:05:09|2|channel 1
08:05:10|2|channel 1
08:05:11|2|channel 1
08:05:12|2|channel 1
08:05:13|2|channel 1
08:05:14|2|channel 1
08:05:15|2|channel 1
08:05:16|2|channel 1
08:05:17|2|channel 1
08:05:18|2|channel 1
08:05:19|2|channel 1
08:05:20|2|channel 1
08:05:21|2|channel 1
08:05:22|2|channel 1
08:05:23|2|channel 1
08:05:24|2|channel 1
08:05:25|2|channel 1
08:05:26|2|channel 1
08:05:27|2|channel 1
08:05:28|2|channel 1
08:05:29|2|channel 1
08:05:30|2|channel 1
07:28:04|-0.8|channel 2
07:28:05|-0.8|channel 2
07:28:06|-0.8|channel 2
07:28:07|-0.8|channel 2
07:28:08|-0.8|channel 2
07:28:09|-0.98|channel 2
07:28:10|-0.6|channel 2
07:28:11|-0.69|channel 2
07:28:12|-0.8|channel 2
07:28:13|-0.6|channel 2
07:28:14|-0.8|channel 2
07:28:15|-0.8|channel 2
07:28:16|-0.8|channel 2
07:28:17|-0.89|channel 2
07:28:18|-0.8|channel 2
07:28:19|-0.69|channel 2
07:28:20|-0.69|channel 2
07:28:21|-0.69|channel 2
07:28:22|-0.8|channel 2
07:28:23|-0.8|channel 2
07:28:24|-0.69|channel 2
07:28:25|-0.69|channel 2
07:28:26|-0.69|channel 2
07:28:27|-0.8|channel 2
07:28:28|-0.8|channel 2
07:28:29|-0.8|channel 2
07:28:30|-0.89|channel 2
07:28:31|-0.98|channel 2
07:28:32|-0.89|channel 2
07:28:33|-0.89|channel 2
07:28:34|-0.8|channel 2
07:28:35|-0.8|channel 2
07:28:36|-0.98|channel 2
07:28:37|-0.98|channel 2
07:28:38|-0.6|channel 2
07:28:39|-0.8|channel 2
07:28:40|-0.98|channel 2
07:28:41|-0.8|channel 2
07:28:42|-0.98|channel 2
07:28:43|-0.8|channel 2
07:28:44|-0.8|channel 2
07:28:45|-1.09|channel 2
07:28:46|-0.8|channel 2
07:28:47|-0.98|channel 2
07:28:48|-0.8|channel 2
07:28:49|-0.89|channel 2
07:28:50|-0.8|channel 2
07:28:51|-0.69|channel 2
07:28:52|-0.89|channel 2
07:28:53|-0.89|channel 2
07:28:54|-0.8|channel 2
07:28:55|-0.98|channel 2
07:28:56|-0.89|channel 2
07:28:57|-0.8|channel 2
07:28:58|-0.8|channel 2
07:28:59|-0.8|channel 2
07:29:00|-0.98|channel 2
07:29:01|-0.89|channel 2
07:29:02|-0.98|channel 2
07:29:03|-0.89|channel 2
07:29:04|-0.98|channel 2
07:29:05|-0.89|channel 2
07:29:06|-0.98|channel 2
07:29:07|-0.98|channel 2
07:29:08|-0.89|channel 2
07:29:09|-0.8|channel 2
07:29:10|-0.98|channel 2
07:29:11|-0.89|channel 2
07:29:12|-0.8|channel 2
07:29:13|-0.89|channel 2
07:29:14|-0.8|channel 2
07:29:15|-0.98|channel 2
07:29:16|-0.98|channel 2
07:29:17|-0.8|channel 2
07:29:18|-0.98|channel 2
07:29:19|-0.8|channel 2
07:29:20|-0.89|channel 2
07:29:21|-0.8|channel 2
07:29:22|-1.09|channel 2
07:29:23|-0.89|channel 2
07:29:24|-0.98|channel 2
07:29:25|-0.89|channel 2
07:29:26|-0.8|channel 2
07:29:27|-0.69|channel 2
07:29:28|-0.89|channel 2
07:29:29|-0.89|channel 2
07:29:30|-0.8|channel 2
07:29:31|-0.89|channel 2
07:29:32|-0.8|channel 2
07:29:33|-0.98|channel 2
07:29:34|-0.98|channel 2
07:29:35|-0.89|channel 2
07:29:36|-0.89|channel 2
07:29:37|-0.89|channel 2
07:29:38|-0.8|channel 2
07:29:39|-0.89|channel 2
07:29:40|-0.89|channel 2
07:29:41|-0.89|channel 2
07:29:42|-0.98|channel 2
07:29:43|-0.8|channel 2
07:29:44|-0.8|channel 2
07:29:45|-0.98|channel 2
07:29:46|-0.89|channel 2
07:29:47|-0.98|channel 2
07:29:48|-0.69|channel 2
07:29:49|-0.98|channel 2
07:29:50|-0.89|channel 2
07:29:51|-0.69|channel 2
07:29:52|-0.89|channel 2
07:29:53|-0.98|channel 2
07:29:54|-0.98|channel 2
07:29:55|-0.98|channel 2
07:29:56|-0.98|channel 2
07:29:57|-0.89|channel 2
07:29:58|-0.89|channel 2
07:29:59|-0.8|channel 2
07:30:00|-1.09|channel 2
07:30:01|-0.8|channel 2
07:30:02|-1.09|channel 2
07:30:03|-0.8|channel 2
07:30:04|-0.89|channel 2
07:30:05|-0.69|channel 2
07:30:06|3.5|channel 2
07:30:07|91.02|channel 2
07:30:08|286.74|channel 2
07:30:09|205.94|channel 2
07:30:10|119.7|channel 2
07:30:11|67.89|channel 2
07:30:12|18.05|channel 2
07:30:13|5.17|channel 2
07:30:14|15.41|channel 2
07:30:15|18.25|channel 2
07:30:16|19.81|channel 2
07:30:17|14.05|channel 2
07:30:18|4.67|channel 2
07:30:19|2.54|channel 2
07:30:20|-24.93|channel 2
07:30:21|0.87|channel 2
07:30:22|8.38|channel 2
07:30:23|-26.58|channel 2
07:30:24|-25.41|channel 2
07:30:25|-9.28|channel 2
07:30:26|-8.21|channel 2
07:30:27|-7.53|channel 2
07:30:28|-6.16|channel 2
07:30:29|-14.27|channel 2
07:30:30|-10.84|channel 2
07:30:31|-7.53|channel 2
07:30:32|-0.98|channel 2
07:30:33|-16.31|channel 2
07:30:34|-117.52|channel 2
07:30:35|-34.49|channel 2
07:30:36|9.66|channel 2
07:30:37|1.94|channel 2
07:30:38|0.67|channel 2
07:30:39|-0.3|channel 2
07:30:40|-2.85|channel 2
07:30:41|-2.05|channel 2
07:30:42|4.67|channel 2
07:30:43|-0.41|channel 2
07:30:44|-8.91|channel 2
07:30:45|-11.15|channel 2
07:30:46|-1.18|channel 2
07:30:47|16.12|channel 2
07:30:48|23.43|channel 2
07:30:49|38.66|channel 2
07:30:50|29.19|channel 2
07:30:51|34.07|channel 2
07:30:52|77.44|channel 2
07:30:53|27.35|channel 2
07:30:54|1.94|channel 2
07:30:55|-41.43|channel 2
07:30:56|-104.54|channel 2
07:30:57|-33.52|channel 2
07:30:58|-23.54|channel 2
07:30:59|-2.25|channel 2
07:31:00|2.43|channel 2
07:31:01|-3.13|channel 2
07:31:02|-2.25|channel 2
07:31:03|-1.09|channel 2
07:31:04|-2.05|channel 2
07:31:05|-45.14|channel 2
07:31:06|-156.2|channel 2
07:31:07|-119.87|channel 2
07:31:08|-43.96|channel 2
07:31:09|3.59|channel 2
07:31:10|9.66|channel 2
07:31:11|2.43|channel 2
07:31:12|69.14|channel 2
07:31:13|239.17|channel 2
07:31:14|267|channel 2
07:31:15|147.93|channel 2
07:31:16|44.13|channel 2
07:31:17|-34.29|channel 2
07:31:18|-125.43|channel 2
07:31:19|-60.28|channel 2
07:31:20|-49.34|channel 2
07:31:21|-23.46|channel 2
07:31:22|-66.24|channel 2
07:31:23|-134.62|channel 2
07:31:24|-81.66|channel 2
07:31:25|-31.45|channel 2
07:31:26|3.9|channel 2
07:31:27|-1.09|channel 2
07:31:28|-8.32|channel 2
07:31:29|-7.33|channel 2
07:31:30|-12.51|channel 2
07:31:31|-9.09|channel 2
07:31:32|-17.98|channel 2
07:31:33|-13.3|channel 2
07:31:34|-5.57|channel 2
07:31:35|-3.44|channel 2
07:31:36|-8.8|channel 2
07:31:37|-6.08|channel 2
07:31:38|-4.21|channel 2
07:31:39|-3.53|channel 2
07:31:40|-2.05|channel 2
07:31:41|60.74|channel 2
07:31:42|103.33|channel 2
07:31:43|-150.53|channel 2
07:31:44|-116.05|channel 2
07:31:45|5.46|channel 2
07:31:46|15.72|channel 2
07:31:47|4.3|channel 2
07:31:48|-0.69|channel 2
07:31:49|-0.49|channel 2
07:31:50|-1.48|channel 2
07:31:51|-0.01|channel 2
07:31:52|44.33|channel 2
07:31:53|36.82|channel 2
07:31:54|30.66|channel 2
07:31:55|10.82|channel 2
07:31:56|21.39|channel 2
07:31:57|30.75|channel 2
07:31:58|15.72|channel 2
07:31:59|-14.56|channel 2
07:32:00|-7.15|channel 2
07:32:01|-8.21|channel 2
07:32:02|-57.65|channel 2
07:32:03|-53.93|channel 2
07:32:04|51.76|channel 2
07:32:05|33.5|channel 2
07:32:06|12.29|channel 2
07:32:07|18.36|channel 2
07:32:08|11.41|channel 2
07:32:09|5.86|channel 2
07:32:10|-45.14|channel 2
07:32:11|-196.65|channel 2
07:32:12|-184.43|channel 2
07:32:13|-55.69|channel 2
07:32:14|-34.97|channel 2
07:32:15|-203.2|channel 2
07:32:16|-142.13|channel 2
07:32:17|6.73|channel 2
07:32:18|79.51|channel 2
07:32:19|6.14|channel 2
07:32:20|-5.97|channel 2
07:32:21|-13.39|channel 2
07:32:22|-13.3|channel 2
07:32:23|-12.51|channel 2
07:32:24|-8.51|channel 2
07:32:25|-7.72|channel 2
07:32:26|-5.97|channel 2
07:32:27|-5.48|channel 2
07:32:28|25.68|channel 2
07:32:29|4.78|channel 2
07:32:30|-24.62|channel 2
07:32:31|-246.35|channel 2
07:32:32|-328.46|channel 2
07:32:33|0.47|channel 2
07:32:34|0.08|channel 2
07:32:35|0.27|channel 2
07:32:36|-0.49|channel 2
07:32:37|10.34|channel 2
07:32:38|21.76|channel 2
07:32:39|110.43|channel 2
07:32:40|191.4|channel 2
07:32:41|199.5|channel 2
07:32:42|198.43|channel 2
07:32:43|203.41|channel 2
07:32:44|218.75|channel 2
07:32:45|266.21|channel 2
07:32:46|293.97|channel 2
07:32:47|288.19|channel 2
07:32:48|218.16|channel 2
07:32:49|144.31|channel 2
07:32:50|77.75|channel 2
07:32:51|-18.67|channel 2
07:32:52|-10.76|channel 2
07:32:53|-13.79|channel 2
07:32:54|-19.74|channel 2
07:32:55|-2.56|channel 2
07:32:56|-3.92|channel 2
07:32:57|-5.2|channel 2
07:32:58|-5.28|channel 2
07:32:59|-5.77|channel 2
07:33:00|-5.77|channel 2
07:33:01|-5.88|channel 2
07:33:02|-5.77|channel 2
07:33:03|-5.88|channel 2
07:33:04|-5.77|channel 2
07:33:05|-5.88|channel 2
07:33:06|-5.77|channel 2
07:33:07|-5.77|channel 2
07:33:08|-5.88|channel 2
07:33:09|-5.77|channel 2
07:33:10|-5.77|channel 2
07:33:11|-5.88|channel 2
07:33:12|-5.68|channel 2
07:33:13|-5.68|channel 2
07:33:14|-5.57|channel 2
07:33:15|-5.77|channel 2
07:33:16|-5.48|channel 2
07:33:17|-5.68|channel 2
07:33:18|-5.68|channel 2
07:33:19|-5.68|channel 2
07:33:20|-5.57|channel 2
07:33:21|-5.48|channel 2
07:33:22|-5.48|channel 2
07:33:23|-5.57|channel 2
07:33:24|-5.57|channel 2
07:33:25|-5.57|channel 2
07:33:26|-5.57|channel 2
07:33:27|-5.57|channel 2
07:33:28|-5.77|channel 2
07:33:29|-5.77|channel 2
07:33:30|-5.77|channel 2
07:33:31|-5.77|channel 2
07:33:32|-5.77|channel 2
07:33:33|-5.77|channel 2
07:33:34|-5.77|channel 2
07:33:35|-5.77|channel 2
07:33:36|-5.68|channel 2
07:33:37|-5.97|channel 2
07:33:38|-6.08|channel 2
07:33:39|-5.97|channel 2
07:33:40|-6.08|channel 2
07:33:41|-5.97|channel 2
07:33:42|-6.08|channel 2
07:33:43|-5.97|channel 2
07:33:44|-5.97|channel 2
07:33:45|-6.08|channel 2
07:33:46|-6.08|channel 2
07:33:47|-6.08|channel 2
07:33:48|-6.08|channel 2
07:33:49|-6.08|channel 2
07:33:50|-7.92|channel 2
07:33:51|-0.69|channel 2
07:33:52|-1.48|channel 2
07:33:53|-1.57|channel 2
07:33:54|-1.68|channel 2
07:33:55|-1.57|channel 2
07:33:56|-1.57|channel 2
07:33:57|-1.68|channel 2
07:33:58|-1.57|channel 2
07:33:59|-1.57|channel 2
07:34:00|-1.77|channel 2
07:34:01|-1.57|channel 2
07:34:02|-1.68|channel 2
07:34:03|-1.68|channel 2
07:34:04|-1.57|channel 2
07:34:05|-1.77|channel 2
07:34:06|-1.37|channel 2
07:34:07|-1.57|channel 2
07:34:08|-1.57|channel 2
07:34:09|-1.48|channel 2
07:34:10|-0.98|channel 2
07:34:11|-2.65|channel 2
07:34:12|-1.37|channel 2
07:34:13|-1.18|channel 2
07:34:14|-1.18|channel 2
07:34:15|-1.18|channel 2
07:34:16|-1.18|channel 2
07:34:17|-1.18|channel 2
07:34:18|-1.18|channel 2
07:34:19|-1.18|channel 2
07:34:20|-1.18|channel 2
07:34:21|-1.18|channel 2
07:34:22|-1.18|channel 2
07:34:23|-1.18|channel 2
07:34:24|-1.18|channel 2
07:34:25|-1.18|channel 2
07:34:26|-1.18|channel 2
07:34:27|-1.18|channel 2
07:34:28|-1.18|channel 2
07:34:29|-1.18|channel 2
07:34:30|-1.18|channel 2
07:34:31|-1.18|channel 2
07:34:32|-1.18|channel 2
07:34:33|-1.18|channel 2
07:34:34|-1.18|channel 2
07:34:35|-1.18|channel 2
07:34:36|-1.18|channel 2
07:34:37|-1.18|channel 2
07:34:38|-1.18|channel 2
07:34:39|-1.18|channel 2
07:34:40|-1.18|channel 2
07:34:41|-1.18|channel 2
07:34:42|-1.18|channel 2
07:34:43|-1.18|channel 2
07:34:44|-1.18|channel 2
07:34:45|-1.18|channel 2
07:34:46|-1.18|channel 2
07:34:47|-1.18|channel 2
07:34:48|-1.18|channel 2
07:34:49|-1.18|channel 2
07:34:50|-1.18|channel 2
07:34:51|-1.18|channel 2
07:34:52|-1.18|channel 2
07:34:53|-1.18|channel 2
07:34:54|-1.18|channel 2
07:34:55|-1.18|channel 2
07:34:56|-1.18|channel 2
07:34:57|-1.18|channel 2
07:34:58|-1.18|channel 2
07:34:59|-1.18|channel 2
07:35:00|-1.18|channel 2
07:35:01|-1.18|channel 2
07:35:02|-1.18|channel 2
07:35:03|-1.18|channel 2
07:35:04|-1.18|channel 2
07:35:05|-1.18|channel 2
07:35:06|-1.18|channel 2
07:35:07|-1.18|channel 2
07:35:08|-1.18|channel 2
07:35:09|-1.18|channel 2
07:35:10|-1.18|channel 2
07:35:11|-1.18|channel 2
07:35:12|-1.18|channel 2
07:35:13|-1.18|channel 2
07:35:14|-1.18|channel 2
07:35:15|-1.18|channel 2
07:35:16|-1.18|channel 2
07:35:17|-1.18|channel 2
07:35:18|-1.18|channel 2
07:35:19|-1.18|channel 2
07:35:20|-1.18|channel 2
07:35:21|-1.18|channel 2
07:35:22|-1.18|channel 2
07:35:23|-1.18|channel 2
07:35:24|-1.18|channel 2
07:35:25|-1.18|channel 2
07:35:26|-1.18|channel 2
07:35:27|-1.18|channel 2
07:35:28|-1.18|channel 2
07:35:29|-1.18|channel 2
07:35:30|-1.18|channel 2
07:35:31|-1.18|channel 2
07:35:32|-1.18|channel 2
07:35:33|-1.18|channel 2
07:35:34|-1.18|channel 2
07:35:35|-1.18|channel 2
07:35:36|-1.18|channel 2
07:35:37|-1.18|channel 2
07:35:38|-1.18|channel 2
07:35:39|-1.18|channel 2
07:35:40|-1.18|channel 2
07:35:41|-1.18|channel 2
07:35:42|-1.18|channel 2
07:35:43|-1.18|channel 2
07:35:44|-1.18|channel 2
07:35:45|-1.18|channel 2
07:35:46|-1.18|channel 2
07:35:47|-1.18|channel 2
07:35:48|-1.18|channel 2
07:35:49|-1.18|channel 2
07:35:50|-1.18|channel 2
07:35:51|-1.18|channel 2
07:35:52|-1.18|channel 2
07:35:53|-1.18|channel 2
07:35:54|-1.18|channel 2
07:35:55|-1.18|channel 2
07:35:56|-1.18|channel 2
07:35:57|-1.18|channel 2
07:35:58|-1.18|channel 2
07:35:59|-1.18|channel 2
07:36:00|-1.18|channel 2
07:36:01|-1.18|channel 2
07:36:02|-1.18|channel 2
07:36:03|-1.18|channel 2
07:36:04|-1.18|channel 2
07:36:05|-1.18|channel 2
07:36:06|-1.18|channel 2
07:36:07|-1.18|channel 2
07:36:08|-1.18|channel 2
07:36:09|-1.18|channel 2
07:36:10|-1.18|channel 2
07:36:11|-1.18|channel 2
07:36:12|-1.18|channel 2
07:36:13|-1.18|channel 2
07:36:14|-1.18|channel 2
07:36:15|-1.18|channel 2
07:36:16|-1.18|channel 2
07:36:17|-1.18|channel 2
07:36:18|-1.18|channel 2
07:36:19|-1.18|channel 2
07:36:20|-1.18|channel 2
07:36:21|-1.18|channel 2
07:36:22|-1.18|channel 2
07:36:23|-1.18|channel 2
07:36:24|-1.18|channel 2
07:36:25|-1.18|channel 2
07:36:26|-1.18|channel 2
07:36:27|-1.18|channel 2
07:36:28|-1.18|channel 2
07:36:29|-1.18|channel 2
07:36:30|-1.18|channel 2
07:36:31|-1.18|channel 2
07:36:32|-1.18|channel 2
07:36:33|-1.18|channel 2
07:36:34|-1.18|channel 2
07:36:35|-1.18|channel 2
07:36:36|-1.18|channel 2
07:36:37|-1.18|channel 2
07:36:38|-1.18|channel 2
07:36:39|-1.18|channel 2
07:36:40|-1.18|channel 2
07:36:41|-1.18|channel 2
07:36:42|-1.18|channel 2
07:36:43|-1.18|channel 2
07:36:44|-1.18|channel 2
07:36:45|-1.18|channel 2
07:36:46|-1.18|channel 2
07:36:47|-1.18|channel 2
07:36:48|-1.18|channel 2
07:36:49|-1.18|channel 2
07:36:50|-1.18|channel 2
07:36:51|-1.18|channel 2
07:36:52|-1.18|channel 2
07:36:53|-1.18|channel 2
07:36:54|-1.18|channel 2
07:36:55|-1.18|channel 2
07:36:56|-1.18|channel 2
07:36:57|-1.18|channel 2
07:36:58|-1.18|channel 2
07:36:59|-1.18|channel 2
07:37:00|-1.18|channel 2
07:37:01|-1.18|channel 2
07:37:02|-1.18|channel 2
07:37:03|-1.18|channel 2
07:37:04|-1.18|channel 2
07:37:05|-1.18|channel 2
07:37:06|-1.18|channel 2
07:37:07|-1.18|channel 2
07:37:08|-1.18|channel 2
07:37:09|-1.18|channel 2
07:37:10|-1.18|channel 2
07:37:11|-1.18|channel 2
07:37:12|-1.18|channel 2
07:37:13|-1.18|channel 2
07:37:14|-1.18|channel 2
07:37:15|-1.18|channel 2
07:37:16|-1.18|channel 2
07:37:17|-1.18|channel 2
07:37:18|-1.18|channel 2
07:37:19|-1.18|channel 2
07:37:20|-1.18|channel 2
07:37:21|-1.18|channel 2
07:37:22|-1.18|channel 2
07:37:23|-1.18|channel 2
07:37:24|-1.18|channel 2
07:37:25|-1.18|channel 2
07:37:26|-1.18|channel 2
07:37:27|-1.18|channel 2
07:37:28|-1.18|channel 2
07:37:29|-1.18|channel 2
07:37:30|-1.18|channel 2
07:37:31|-1.18|channel 2
07:37:32|-1.18|channel 2
07:37:33|-1.18|channel 2
07:37:34|-1.18|channel 2
07:37:35|-1.18|channel 2
07:37:36|-1.18|channel 2
07:37:37|-1.18|channel 2
07:37:38|-1.18|channel 2
07:37:39|-1.18|channel 2
07:37:40|-1.18|channel 2
07:37:41|-1.18|channel 2
07:37:42|-1.18|channel 2
07:37:43|-1.18|channel 2
07:37:44|-1.18|channel 2
07:37:45|-1.18|channel 2
07:37:46|-1.18|channel 2
07:37:47|-1.18|channel 2
07:37:48|-1.18|channel 2
07:37:49|-1.18|channel 2
07:37:50|-1.18|channel 2
07:37:51|-1.18|channel 2
07:37:52|-1.18|channel 2
07:37:53|-1.18|channel 2
07:37:54|-1.18|channel 2
07:37:55|-1.18|channel 2
07:37:56|-1.18|channel 2
07:37:57|-1.18|channel 2
07:37:58|-1.18|channel 2
07:37:59|-1.18|channel 2
07:38:00|-1.18|channel 2
07:38:01|-1.18|channel 2
07:38:02|-1.18|channel 2
07:38:03|-1.18|channel 2
07:38:04|-1.18|channel 2
07:38:05|-1.18|channel 2
07:38:06|-1.18|channel 2
07:38:07|-1.18|channel 2
07:38:08|-1.18|channel 2
07:38:09|-1.18|channel 2
07:38:10|-1.18|channel 2
07:38:11|-1.18|channel 2
07:38:12|-1.18|channel 2
07:38:13|-1.18|channel 2
07:38:14|-1.18|channel 2
07:38:15|-1.18|channel 2
07:38:16|-1.18|channel 2
07:38:17|-1.18|channel 2
07:38:18|-1.18|channel 2
07:38:19|-1.18|channel 2
07:38:20|-1.18|channel 2
07:38:21|-1.18|channel 2
07:38:22|-1.18|channel 2
07:38:23|-1.18|channel 2
07:38:24|-1.18|channel 2
07:38:25|-1.18|channel 2
07:38:26|-1.18|channel 2
07:38:27|-1.18|channel 2
07:38:28|-1.18|channel 2
07:38:29|-1.18|channel 2
07:38:30|-1.18|channel 2
07:38:31|-1.18|channel 2
07:38:32|-1.18|channel 2
07:38:33|-1.18|channel 2
07:38:34|-1.18|channel 2
07:38:35|-1.18|channel 2
07:38:36|-1.18|channel 2
07:38:37|-1.18|channel 2
07:38:38|-1.18|channel 2
07:38:39|-1.18|channel 2
07:38:40|-1.18|channel 2
07:38:41|-1.18|channel 2
07:38:42|-1.18|channel 2
07:38:43|-1.18|channel 2
07:38:44|-1.18|channel 2
07:38:45|-1.18|channel 2
07:38:46|-1.18|channel 2
07:38:47|-1.18|channel 2
07:38:48|-1.18|channel 2
07:38:49|-1.18|channel 2
07:38:50|-1.18|channel 2
07:38:51|-1.18|channel 2
07:38:52|-1.18|channel 2
07:38:53|-1.18|channel 2
07:38:54|-1.18|channel 2
07:38:55|-1.18|channel 2
07:38:56|-1.18|channel 2
07:38:57|-1.18|channel 2
07:38:58|-1.18|channel 2
07:38:59|-1.18|channel 2
07:39:00|-1.18|channel 2
07:39:01|-1.18|channel 2
07:39:02|-1.18|channel 2
07:39:03|-1.18|channel 2
07:39:04|-1.18|channel 2
07:39:05|-1.18|channel 2
07:39:06|-1.18|channel 2
07:39:07|-1.18|channel 2
07:39:08|-1.18|channel 2
07:39:09|-1.18|channel 2
07:39:10|-1.18|channel 2
07:39:11|-1.18|channel 2
07:39:12|-1.18|channel 2
07:39:13|-1.18|channel 2
07:39:14|-1.18|channel 2
07:39:15|-1.18|channel 2
07:39:16|-1.18|channel 2
07:39:17|-1.18|channel 2
07:39:18|-1.18|channel 2
07:39:19|-1.18|channel 2
07:39:20|-1.18|channel 2
07:39:21|-1.18|channel 2
07:39:22|-1.18|channel 2
07:39:23|-1.18|channel 2
07:39:24|-1.18|channel 2
07:39:25|-1.18|channel 2
07:39:26|-1.18|channel 2
07:39:27|-1.18|channel 2
07:39:28|-1.18|channel 2
07:39:29|-1.18|channel 2
07:39:30|-1.18|channel 2
07:39:31|-1.18|channel 2
07:39:32|-1.18|channel 2
07:39:33|-1.18|channel 2
07:39:34|-1.18|channel 2
07:39:35|-1.18|channel 2
07:39:36|-1.18|channel 2
07:39:37|-1.18|channel 2
07:39:38|-1.18|channel 2
07:39:39|-1.18|channel 2
07:39:40|-1.18|channel 2
07:39:41|-1.18|channel 2
07:39:42|-1.18|channel 2
07:39:43|-1.18|channel 2
07:39:44|-1.18|channel 2
07:39:45|-1.18|channel 2
07:39:46|-1.18|channel 2
07:39:47|-1.18|channel 2
07:39:48|-1.18|channel 2
07:39:49|-1.18|channel 2
07:39:50|-1.18|channel 2
07:39:51|-1.18|channel 2
07:39:52|-1.18|channel 2
07:39:53|-1.18|channel 2
07:39:54|-1.18|channel 2
07:39:55|-1.18|channel 2
07:39:56|-1.18|channel 2
07:39:57|-1.18|channel 2
07:39:58|-1.18|channel 2
07:39:59|-1.18|channel 2
07:40:00|-1.18|channel 2
07:40:01|-1.18|channel 2
07:40:02|-1.18|channel 2
07:40:03|-1.18|channel 2
07:40:04|-1.18|channel 2
07:40:05|-1.18|channel 2
07:40:06|-1.18|channel 2
07:40:07|-1.18|channel 2
07:40:08|-1.18|channel 2
07:40:09|-1.18|channel 2
07:40:10|-1.18|channel 2
07:40:11|-1.18|channel 2
07:40:12|-1.18|channel 2
07:40:13|-1.18|channel 2
07:40:14|-1.18|channel 2
07:40:15|-1.18|channel 2
07:40:16|-1.18|channel 2
07:40:17|-1.18|channel 2
07:40:18|-1.18|channel 2
07:40:19|-1.18|channel 2
07:40:20|-1.18|channel 2
07:40:21|-1.18|channel 2
07:40:22|-1.18|channel 2
07:40:23|-1.18|channel 2
07:40:24|-1.18|channel 2
07:40:25|-1.18|channel 2
07:40:26|-1.18|channel 2
07:40:27|-1.18|channel 2
07:40:28|-1.18|channel 2
07:40:29|-1.18|channel 2
07:40:30|-1.18|channel 2
07:40:31|-1.18|channel 2
07:40:32|-1.18|channel 2
07:40:33|-1.18|channel 2
07:40:34|-1.18|channel 2
07:40:35|-1.18|channel 2
07:40:36|-1.18|channel 2
07:40:37|-1.18|channel 2
07:40:38|-1.18|channel 2
07:40:39|-1.18|channel 2
07:40:40|-1.18|channel 2
07:40:41|-1.18|channel 2
07:40:42|-1.18|channel 2
07:40:43|-1.18|channel 2
07:40:44|-1.18|channel 2
07:40:45|-1.18|channel 2
07:40:46|-1.18|channel 2
07:40:47|-1.18|channel 2
07:40:48|-1.18|channel 2
07:40:49|-1.18|channel 2
07:40:50|-0.49|channel 2
07:40:51|-0.3|channel 2
07:40:52|-0.3|channel 2
07:40:53|-0.41|channel 2
07:40:54|-0.41|channel 2
07:40:55|-0.3|channel 2
07:40:56|-0.41|channel 2
07:40:57|-0.41|channel 2
07:40:58|-0.3|channel 2
07:40:59|-0.3|channel 2
07:41:00|-0.49|channel 2
07:41:01|-0.41|channel 2
07:41:02|-0.3|channel 2
07:41:03|-0.21|channel 2
07:41:04|-0.69|channel 2
07:41:05|154.77|channel 2
07:41:06|249.6|channel 2
07:41:07|68.37|channel 2
07:41:08|13.08|channel 2
07:41:09|21.87|channel 2
07:41:10|12.49|channel 2
07:41:11|7.9|channel 2
07:41:12|-21.9|channel 2
07:41:13|-1.97|channel 2
07:41:14|9.57|channel 2
07:41:15|-18.58|channel 2
07:41:16|-29.7|channel 2
07:41:17|-9.09|channel 2
07:41:18|-5.57|channel 2
07:41:19|-10.16|channel 2
07:41:20|-10.76|channel 2
07:41:21|-3.44|channel 2
07:41:22|-15.06|channel 2
07:41:23|-36.05|channel 2
